"","X","SurveyID","SurveyName","Surveyyear","Season","Description","ID","Intid","Rand","Firingorder","Strat","Stratname","Stratmoose","StratTracks","Strathab","Selected","Counted","UnitID","GMU","AreaMi","centrlat","centrlon","BULL_30_40","BULL_30_50","BULL_41_50","BULL_GT_50","BULL_GTE_50","BULL_LT_30","CALF","COW_W_0","COW_W_1","COW_W_2","COW_W_3","LG_BULL","MED_BULL","UNKNOWN","YBULL_ALL","YBULL_GTSF","YBULL_SF","totalmoose","TotalAdults","TotalCows","TotalBulls","TotalCalves","datecounted","searchmin","comments","ELEV_MEAN","xcoords","ycoords"
"82",8799,11,"20E TOK EAST",1998,"Fall","TOK EAST","6330-14105",NA,0.064959612,92,"H","HIGH",NA,NA,NA,0,1,"6330-14105","20E",5.951,63.5167,-141.125,1,0,0,3,0,0,0,4,0,1,0,0,0,0,0,1,1,13,11,5,6,2,NA,NA,NA,821.2667,159.034172946588,100.2644896549
"83",8887,11,"20E TOK EAST",1998,"Fall","TOK EAST","6318-14210",NA,0.151340485,183,"L","LOW",NA,NA,NA,0,0,"6318-14210","20E",5.992,63.3167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,784.8,105.197341145235,77.3727017322769
"84",9298,11,"20E TOK EAST",1998,"Fall","TOK EAST","6324-14155",NA,0.940482245,1022,"L","LOW",NA,NA,NA,0,0,"6324-14155","20E",5.972,63.4167,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,742.5,117.648980780448,88.5744072531341
"85",9613,11,"20E TOK EAST",1998,"Fall","TOK EAST","6308-14100",NA,0.039801082,64,"L","LOW",NA,NA,NA,0,0,"6308-14100","20E",6.027,63.15,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,723.8,164.03563562825,59.4960051052803
"86",9785,11,"20E TOK EAST",1998,"Fall","TOK EAST","6316-14205",NA,0.267678501,303,"L","LOW",NA,NA,NA,0,0,"6316-14205","20E",5.999,63.2833,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,776.5,109.386277487257,73.6654813945014
"87",9891,11,"20E TOK EAST",1998,"Fall","TOK EAST","6342-14115",NA,0.497324596,536,"L","LOW",NA,NA,NA,0,0,"6342-14115","20E",5.909,63.7167,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,938.8125,150.359047806185,122.395241652345
"88",9962,11,"20E TOK EAST",1998,"Fall","TOK EAST","6306-14135",NA,0.090369641,123,"L","LOW",NA,NA,NA,0,0,"6306-14135","12Z",6.034,63.1167,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,909.2,134.687541532759,55.3035643069353
"89",10042,11,"20E TOK EAST",1998,"Fall","TOK EAST","6332-14125",NA,0.967210757,1050,"H","HIGH",NA,NA,NA,0,0,"6332-14125","20E",5.944,63.55,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,922.6429,142.398081240488,103.690988526461
"90",10308,11,"20E TOK EAST",1998,"Fall","TOK EAST","6322-14220",NA,0.882504123,953,"L","LOW",NA,NA,NA,0,0,"6322-14220","20E",5.978,63.3833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,973.1334,96.8434468949154,84.7812213028893
"91",10413,11,"20E TOK EAST",1998,"Fall","TOK EAST","6336-14220",NA,0.217178023,233,"L","LOW",NA,NA,NA,0,0,"6336-14220","20E",5.93,63.6167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,853.0667,96.8385842305574,110.788478910407
"92",10423,11,"20E TOK EAST",1998,"Fall","TOK EAST","6254-14130",NA,0.319085031,362,"L","LOW",NA,NA,NA,0,0,"6254-14130","12Z",6.075,62.9167,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,580.625,139.182938258638,33.0735402922193
"93",10664,11,"20E TOK EAST",1998,"Fall","TOK EAST","6336-14200",NA,0.889687937,961,"L","LOW",NA,NA,NA,0,0,"6336-14200","20E",5.93,63.6167,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,696.4667,113.364569056957,110.834632867971
"94",10714,11,"20E TOK EAST",1998,"Fall","TOK EAST","6316-14100",NA,0.551700958,592,"L","LOW",NA,NA,NA,0,0,"6316-14100","20E",5.999,63.2833,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,601.8125,163.724309415153,74.346304625717
"95",10766,11,"20E TOK EAST",1998,"Fall","TOK EAST","6250-14110",NA,0.71378,787,"L","LOW",NA,NA,NA,0,0,"6250-14110","12Z",6.089,62.85,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,623.25,156.253805001046,25.9092150140498
"96",10774,11,"20E TOK EAST",1998,"Fall","TOK EAST","6324-14115",NA,0.251665028,284,"L","LOW",NA,NA,NA,0,0,"6324-14115","20E",5.972,63.4167,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,863.3333,150.931270777562,88.9702585843168
"97",10841,11,"20E TOK EAST",1998,"Fall","TOK EAST","6322-14100",NA,0.311279178,351,"L","LOW",NA,NA,NA,0,0,"6322-14100","20E",5.978,63.3833,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,706.9375,163.490513119094,85.4869903483568
"98",10936,11,"20E TOK EAST",1998,"Fall","TOK EAST","6304-14105",NA,0.759848354,831,"L","LOW",NA,NA,NA,0,0,"6304-14105","20E",6.04,63.0833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,626.8,159.984417301864,51.9800241646711
"99",10941,11,"20E TOK EAST",1998,"Fall","TOK EAST","6330-14220",NA,0.199605654,223,"L","LOW",NA,NA,NA,0,0,"6330-14220","20E",5.951,63.5167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,783.8666,96.8406688630879,99.6455892780125
"100",11076,11,"20E TOK EAST",1998,"Fall","TOK EAST","6312-14145",NA,0.74318395,813,"L","LOW",NA,NA,NA,0,0,"6312-14145","20E",6.013,63.2167,-141.7917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,741.5333,126.174196785951,66.3566123191193
"101",11264,11,"20E TOK EAST",1998,"Fall","TOK EAST","6254-14110",NA,0.263234926,294,"L","LOW",NA,NA,NA,0,0,"6254-14110","12Z",6.075,62.9167,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,602.75,156.11772705411,33.3398759391867
"102",11284,11,"20E TOK EAST",1998,"Fall","TOK EAST","6308-14105",NA,0.09775327,129,"L","LOW",NA,NA,NA,0,0,"6308-14105","20E",6.027,63.15,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,633.7333,159.838414699025,59.4107885944955
"103",11289,11,"20E TOK EAST",1998,"Fall","TOK EAST","6322-14150",NA,0.155798765,186,"L","LOW",NA,NA,NA,0,0,"6322-14150","20E",5.978,63.3833,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,684.3333,121.83790423165,84.8833920565415
"104",11347,11,"20E TOK EAST",1998,"Fall","TOK EAST","6330-14210",NA,0.444660477,499,"L","LOW",NA,NA,NA,0,0,"6330-14210","20E",5.951,63.5167,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,732.2,105.135193532401,99.6579404985383
"105",11359,11,"20E TOK EAST",1998,"Fall","TOK EAST","6258-14130",NA,0.784711933,858,"L","LOW",NA,NA,NA,0,0,"6258-14130","12Z",6.061,62.9833,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,702.6875,139.085439707264,40.4935763147008
"106",11493,11,"20E TOK EAST",1998,"Fall","TOK EAST","6256-14105",NA,0.399573303,447,"L","LOW",NA,NA,NA,0,0,"6256-14105","12Z",6.068,62.95,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,704.9375,160.275940946817,37.1298394242553
"107",11535,11,"20E TOK EAST",1998,"Fall","TOK EAST","6336-14100",NA,0.853271053,924,"H","HIGH",NA,NA,NA,0,0,"6336-14100","20E",5.93,63.6167,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,585.4667,162.94402555517,111.489935360341
"108",11548,11,"20E TOK EAST",1998,"Fall","TOK EAST","6256-14115",NA,0.255511651,287,"L","LOW",NA,NA,NA,0,0,"6256-14115","12Z",6.068,62.95,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,620.625,151.818429927204,36.974871100191
"109",11599,11,"20E TOK EAST",1998,"Fall","TOK EAST","6328-14135",NA,0.519594408,562,"H","HIGH",NA,NA,NA,0,0,"6328-14135","20E",5.958,63.4833,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,950.8,134.202226961362,96.1496917788433
"110",11624,11,"20E TOK EAST",1998,"Fall","TOK EAST","6242-14110",NA,0.187676074,213,"L","LOW",NA,NA,NA,0,0,"6242-14110","12Z",6.116,62.7167,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,665.2,156.525509588435,11.0592396287667
"111",12296,11,"20E TOK EAST",1998,"Fall","TOK EAST","6344-14100",NA,0.907393413,983,"L","LOW",NA,NA,NA,0,0,"6344-14100","20E",5.902,63.75,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1001.8,162.631409978168,126.34116896874
"112",12331,11,"20E TOK EAST",1998,"Fall","TOK EAST","6300-14125",NA,0.095058412,127,"L","LOW",NA,NA,NA,0,0,"6300-14125","12Z",6.054,63.0167,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,696.75,143.258405048515,44.2730086895293
"113",12519,11,"20E TOK EAST",1998,"Fall","TOK EAST","6340-14120",NA,0.548249986,587,"H","HIGH",NA,NA,NA,0,0,"6340-14120","20E",5.916,63.6833,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,891.4667,146.302649092895,118.605937387262
"114",12539,11,"20E TOK EAST",1998,"Fall","TOK EAST","6324-14110",NA,0.81662156,893,"L","LOW",NA,NA,NA,0,0,"6324-14110","20E",5.972,63.4167,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,884.75,155.095044833622,89.0441589526059
"115",12617,11,"20E TOK EAST",1998,"Fall","TOK EAST","6316-14220",NA,0.297757483,335,"L","LOW",NA,NA,NA,0,0,"6316-14220","20E",5.999,63.2833,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,752.0625,96.8455272193836,73.6387022119695
"116",12708,11,"20E TOK EAST",1998,"Fall","TOK EAST","6318-14145",NA,0.522363998,563,"H","HIGH",NA,NA,NA,0,1,"6318-14145","20E",5.992,63.3167,-141.7917,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,2,1,14,13,9,4,1,NA,NA,NA,862.5625,126.07080700779,77.4986675850339
"117",12858,11,"20E TOK EAST",1998,"Fall","TOK EAST","6336-14115",NA,0.874127382,946,"H","HIGH",NA,NA,NA,0,0,"6336-14115","20E",5.93,63.6167,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,809.125,150.54995680858,111.253428109785
"118",12895,11,"20E TOK EAST",1998,"Fall","TOK EAST","6340-14200",NA,0.06644375,93,"L","LOW",NA,NA,NA,0,0,"6340-14200","20E",5.916,63.6833,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,677.3571,113.324494320508,118.255803559227
"119",12961,11,"20E TOK EAST",1998,"Fall","TOK EAST","6318-14140",NA,0.222412284,239,"H","HIGH",NA,NA,NA,0,1,"6318-14140","20E",5.992,63.3167,-141.7083,0,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,1,13,10,8,2,3,NA,NA,NA,776.1334,130.249416621818,77.5401765677799
"120",13027,11,"20E TOK EAST",1998,"Fall","TOK EAST","6334-14150",NA,0.926696672,1008,"L","LOW",NA,NA,NA,0,0,"6334-14150","20E",5.937,63.5833,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,667.8666,121.65971808359,107.168372435094
"121",13091,11,"20E TOK EAST",1998,"Fall","TOK EAST","6306-14150",NA,0.666543863,727,"L","LOW",NA,NA,NA,0,0,"6306-14150","12Z",6.034,63.1167,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,892.5883,122.074933913518,55.1784951540781
"122",13165,11,"20E TOK EAST",1998,"Fall","TOK EAST","6258-14105",NA,0.273249264,310,"L","LOW",NA,NA,NA,0,0,"6258-14105","12Z",6.061,62.9833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,824.0667,160.203147580438,40.8395750440573
"123",13337,11,"20E TOK EAST",1998,"Fall","TOK EAST","6316-14115",NA,0.528062752,569,"L","LOW",NA,NA,NA,0,0,"6316-14115","20E",5.999,63.2833,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,753.4,151.18523170067,74.1077249616245
"124",13475,11,"20E TOK EAST",1998,"Fall","TOK EAST","6342-14220",NA,0.941013753,1023,"L","LOW",NA,NA,NA,0,0,"6342-14220","20E",5.909,63.7167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,942.2,96.8364977628666,121.931526611242
"125",13719,11,"20E TOK EAST",1998,"Fall","TOK EAST","6308-14115",NA,0.090636551,125,"L","LOW",NA,NA,NA,0,0,"6308-14115","20E",6.027,63.15,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,828.1177,151.438700490718,59.256605899265
"126",13803,11,"20E TOK EAST",1998,"Fall","TOK EAST","6332-14150",NA,0.062908445,90,"L","LOW",NA,NA,NA,0,0,"6332-14150","20E",5.944,63.55,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,722.0667,121.689407943664,103.457879546891
"127",13905,11,"20E TOK EAST",1998,"Fall","TOK EAST","6302-14115",NA,0.982579586,1068,"L","LOW",NA,NA,NA,0,0,"6302-14115","12Z",6.047,63.05,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,806.1875,151.62865076675,48.115661186479
"128",13920,11,"20E TOK EAST",1998,"Fall","TOK EAST","6328-14100",NA,0.426026019,477,"H","HIGH",NA,NA,NA,0,0,"6328-14100","20E",5.958,63.4833,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,799.375,163.256509089031,96.6278264804138
"129",13921,11,"20E TOK EAST",1998,"Fall","TOK EAST","6258-14135",NA,0.8672203,936,"L","LOW",NA,NA,NA,0,0,"6258-14135","12Z",6.061,62.9833,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,695.7333,134.863744728079,40.4408217414916
"130",14069,11,"20E TOK EAST",1998,"Fall","TOK EAST","6326-14135",NA,0.618279543,668,"H","HIGH",NA,NA,NA,0,0,"6326-14135","20E",5.965,63.45,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,918.0667,134.246375771967,92.4393593639107
"131",14145,11,"20E TOK EAST",1998,"Fall","TOK EAST","6332-14130",NA,0.188169223,214,"L","LOW",NA,NA,NA,0,0,"6332-14130","20E",5.944,63.55,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,829.9333,138.253461449946,103.633539070827
"132",14307,11,"20E TOK EAST",1998,"Fall","TOK EAST","6350-14200",NA,0.11827232,148,"H","HIGH",NA,NA,NA,0,0,"6350-14200","20E",5.882,63.85,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,721.875,113.224084568425,136.831321554177
"133",14458,11,"20E TOK EAST",1998,"Fall","TOK EAST","6334-14125",NA,0.299843773,338,"L","LOW",NA,NA,NA,0,0,"6334-14125","20E",5.937,63.5833,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,937.647,142.344226070142,107.401276677889
"134",14559,11,"20E TOK EAST",1998,"Fall","TOK EAST","6340-14115",NA,0.63825852,695,"L","LOW",NA,NA,NA,0,0,"6340-14115","20E",5.916,63.6833,-141.2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1052.0667,150.422830041928,118.673859005144
"135",14776,11,"20E TOK EAST",1998,"Fall","TOK EAST","6340-14125",NA,0.574435199,615,"L","LOW",NA,NA,NA,0,0,"6340-14125","20E",5.916,63.6833,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,752.8823,142.18240394291,118.543385798953
"136",14894,11,"20E TOK EAST",1998,"Fall","TOK EAST","6350-14205",NA,0.763784726,836,"L","LOW",NA,NA,NA,0,0,"6350-14205","20E",5.882,63.85,-142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,817.7333,109.127740921555,136.811836002401
"137",15133,11,"20E TOK EAST",1998,"Fall","TOK EAST","6338-14100",NA,0.11669477,147,"L","LOW",NA,NA,NA,0,0,"6338-14100","20E",5.924,63.65,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,705.9333,162.865964534189,115.199933604898
"138",15146,11,"20E TOK EAST",1998,"Fall","TOK EAST","6352-14135",NA,0.752086071,821,"H","HIGH",NA,NA,NA,0,0,"6352-14135","20E",5.875,63.8833,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,789.7333,133.670898481115,140.719595695433
"139",15333,11,"20E TOK EAST",1998,"Fall","TOK EAST","6318-14150",NA,0.348150148,384,"H","HIGH",NA,NA,NA,0,1,"6318-14150","20E",5.992,63.3167,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,928.125,121.897170089814,77.4626335067246
"140",15416,11,"20E TOK EAST",1998,"Fall","TOK EAST","6316-14210",NA,0.08188069,113,"L","LOW",NA,NA,NA,0,0,"6316-14210","20E",5.999,63.2833,-142.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,700.3125,105.207709029526,73.6511288045291
"141",15506,11,"20E TOK EAST",1998,"Fall","TOK EAST","6246-14105",NA,0.660774379,719,"L","LOW",NA,NA,NA,0,0,"6246-14105","12Z",6.102,62.7833,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,775.875,160.640014762718,18.5591361692427
"142",15781,11,"20E TOK EAST",1998,"Fall","TOK EAST","6326-14220",NA,0.569108512,610,"L","LOW",NA,NA,NA,0,0,"6326-14220","20E",5.965,63.45,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,746.4375,96.8420582895867,92.2133699754793
"143",15796,11,"20E TOK EAST",1998,"Fall","TOK EAST","6246-14110",NA,0.676499426,739,"L","LOW",NA,NA,NA,0,0,"6246-14110","12Z",6.102,62.7833,-141.2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,707.9375,156.389800475908,18.4786228182372
"144",16011,11,"20E TOK EAST",1998,"Fall","TOK EAST","6310-14100",NA,0.644936232,699,"H","HIGH",NA,NA,NA,0,0,"6310-14100","20E",6.02,63.1833,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,801.8823,163.957897262433,63.2057697002217
"145",16171,11,"20E TOK EAST",1998,"Fall","TOK EAST","6326-14200",NA,0.629659946,684,"L","LOW",NA,NA,NA,0,0,"6326-14200","20E",5.965,63.45,-142.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,926.9412,113.464773198995,92.2597268862324
"146",16253,11,"20E TOK EAST",1998,"Fall","TOK EAST","6314-14155",NA,0.93732716,1019,"L","LOW",NA,NA,NA,0,0,"6314-14155","20E",6.006,63.25,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,881.875,117.773168807093,70.000137907696
"147",16332,11,"20E TOK EAST",1998,"Fall","TOK EAST","6252-14125",NA,0.989584496,1081,"L","LOW",NA,NA,NA,0,0,"6252-14125","12Z",6.082,62.8833,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,582.7333,143.472963893263,29.410850603722
"148",16872,11,"20E TOK EAST",1998,"Fall","TOK EAST","6322-14130",NA,0.564395067,607,"L","LOW",NA,NA,NA,0,0,"6322-14130","20E",5.978,63.3833,-141.5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,726.1875,138.498632039744,85.0598203133373
"149",16882,11,"20E TOK EAST",1998,"Fall","TOK EAST","6328-14125",NA,0.431311297,484,"H","HIGH",NA,NA,NA,0,0,"6328-14125","20E",5.958,63.4833,-141.4583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,837.0625,142.505905718368,96.2593216756303
"150",17000,11,"20E TOK EAST",1998,"Fall","TOK EAST","6332-14140",NA,0.287831881,324,"L","LOW",NA,NA,NA,0,0,"6332-14140","20E",5.944,63.55,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,807.625,129.974005579812,103.534951312682
"151",17042,11,"20E TOK EAST",1998,"Fall","TOK EAST","6352-14150",NA,0.616538874,663,"L","LOW",NA,NA,NA,0,0,"6352-14150","20E",5.875,63.8833,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,843.4,121.391850268352,140.597019203708
"152",17539,11,"20E TOK EAST",1998,"Fall","TOK EAST","6238-14100",NA,0.872042641,942,"L","LOW",NA,NA,NA,0,0,"6238-14100","12Z",6.13,62.65,-141.0417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,483.6667,165.200071746574,3.79585928926896
"153",17540,11,"20E TOK EAST",1998,"Fall","TOK EAST","6308-14135",NA,0.1430836,170,"L","LOW",NA,NA,NA,0,0,"6308-14135","12Z",6.027,63.15,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,845.75,134.643523763694,59.0137229116391
"154",17763,11,"20E TOK EAST",1998,"Fall","TOK EAST","6342-14150",NA,0.653901104,709,"L","LOW",NA,NA,NA,0,0,"6342-14150","20E",5.909,63.7167,-141.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,942,121.540693065746,122.032803605288
"155",17889,11,"20E TOK EAST",1998,"Fall","TOK EAST","6346-14135",NA,0.697879804,772,"L","LOW",NA,NA,NA,0,0,"6346-14135","20E",5.895,63.7833,-141.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1036.4667,133.803905167218,129.576887352634
"156",17952,11,"20E TOK EAST",1998,"Fall","TOK EAST","6338-14105",NA,0.270666101,306,"L","LOW",NA,NA,NA,0,0,"6338-14105","20E",5.924,63.65,-141.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,798,158.741172861035,115.115820860247
"157",17994,11,"20E TOK EAST",1998,"Fall","TOK EAST","6324-14220",NA,0.251939946,285,"L","LOW",NA,NA,NA,0,0,"6324-14220","20E",5.972,63.4167,-142.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,858.2667,96.8427516540816,88.5028581286622
"158",18034,11,"20E TOK EAST",1998,"Fall","TOK EAST","6352-14140",NA,0.448628681,503,"H","HIGH",NA,NA,NA,0,0,"6352-14140","20E",5.875,63.8833,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,888.6667,129.57956101265,140.67340877587
"159",18150,11,"20E TOK EAST",1998,"Fall","TOK EAST","6348-14140",NA,0.314398425,354,"H","HIGH",NA,NA,NA,0,0,"6348-14140","20E",5.888,63.8167,-141.7083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,1063,129.658470873886,133.252264916072
"160",18243,11,"20E TOK EAST",1998,"Fall","TOK EAST","6308-14120",NA,0.352898228,388,"L","LOW",NA,NA,NA,0,0,"6308-14120","12Z",6.027,63.15,-141.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,830.4,147.241256548533,59.1877321322551
"161",18274,11,"20E TOK EAST",1998,"Fall","TOK EAST","6332-14155",NA,0.035168724,57,"L","LOW",NA,NA,NA,0,1,"6332-14155","20E",5.944,63.55,-141.9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,682.9333,117.549542702261,103.427453383772
"162",18522,11,"20E TOK EAST",1998,"Fall","TOK EAST","6324-14145",NA,0.295040012,332,"H","HIGH",NA,NA,NA,0,1,"6324-14145","20E",5.972,63.4167,-141.7917,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,8,8,7,1,0,NA,NA,NA,667,125.967325035421,88.6408804661306
